osm_way_id,building_type,building_classification ,shape_Area,perimeter,CENTROID_X,CENTROID_Y,PNT_COUNT,Building_H,fractal_dimensions ,height_area,volume
511161378,Single-Unit Residential,Residential,111.6650972,42.32305505,497498.0728,7667735.866,5,7.481847763,2.638398789,0.067002563,75810.79095
511161380,Multi-Unit Residential,Residential,214.1199387,61.42275576,497500.0051,7667703.282,5,0.903045654,3.486003453,0.004217476,231733.0043
511161382,Multi-Unit Residential,Residential,193.6947088,62.22926069,497468.6305,7667776.497,9,1.456655502,3.112598586,0.007520368,240981.6225
511161384,Multi-Unit Residential,Residential,255.751858,73.43178105,497441.6522,7667805.206,13,0.420501709,3.482849719,0.001644179,395960.7935
511161386,Single-Unit Residential,Residential,151.6596527,49.33798695,497482.403,7667810.844,5,0.984191895,3.073892188,0.006489477,120100.3512
511445664,Single-Unit Residential,Residential,138.1108974,51.76590181,498085.0393,7667470.498,9,2.973432541,2.667989788,0.021529312,138717.5318
511445665,Multi-Unit Residential,Residential,125.2961341,45.44338594,498102.8881,7667501.854,5,2.77971077,2.757191866,0.022185128,93845.19656
511445666,Garage,Residential,69.60680432,33.43124385,498106.6858,7667516.088,5,2.802116394,2.082088379,0.040256357,37364.36502
511445667,Multi-Unit Residential,Residential,401.7887385,105.3517773,498140.3025,7667502.303,5,2.153804779,3.813782252,0.00536054,1169299.058
511445668,Single-Unit Residential,Residential,156.663874,57.16593863,498075.6205,7667451.361,9,1.200080872,2.740510832,0.007660227,186815.117
511445669,Multi-Unit Residential,Residential,223.7520282,59.9009438,498112.8536,7667442.09,5,1.047592163,3.735367324,0.004681934,214931.9582
511445670,Multi-Unit Residential,Residential,225.8505838,60.14013913,498138.9069,7667461.066,5,2.102899551,3.755405077,0.009311021,217517.0404
511445672,Single-Unit Residential,Residential,91.48934256,38.73760247,498111.7601,7667542.965,5,1.844602585,2.361770908,0.020161939,58129.71772
511445673,Single-Unit Residential,Residential,90.14008223,38.02922771,498110.286,7667567.974,5,1.190364838,2.370284322,0.013205722,54998.71187
511445674,Multi-Unit Residential,Residential,231.3656224,60.90797466,498148.8837,7667548.774,5,3.20724678,3.798609685,0.013862244,225955.2701
511445675,Single-Unit Residential,Residential,144.624846,50.18281175,498164.9164,7667569.608,5,3.542097092,2.881959797,0.024491622,126376.1073
511445676,Single-Unit Residential,Residential,110.7455059,42.39254142,498126.1881,7667586.631,5,2.013408661,2.612381853,0.0181805,76184.80486
511445677,Single-Unit Residential,Residential,93.7647212,38.77322773,498151.2504,7667590.806,5,1.958047867,2.41828516,0.020882565,58290.24325
511445678,Single-Unit Residential,Residential,119.2202921,43.85434074,498196.1409,7667587.191,5,3.409414291,2.71855169,0.028597601,84340.8085
511445679,Multi-Unit Residential,Residential,426.8455902,88.55201148,498191.2608,7667618.599,9,3.039804459,4.820281133,0.007121555,694376.9442
511445680,Single-Unit Residential,Residential,179.5620558,62.45059946,498175.4752,7667439.857,9,1.504076004,2.875265527,0.008376358,243562.1698
511445681,Single-Unit Residential,Residential,73.02476188,34.59467068,498197.7553,7667439.411,5,0.526920319,2.110867381,0.007215639,41402.59878
511445683,Single-Unit Residential,Residential,139.4952158,49.06575208,498183.3271,7667469.378,5,2.658521652,2.843026141,0.019058156,118123.2481
511445684,Single-Unit Residential,Residential,142.4498635,50.16979435,498216.9911,7667466.579,5,3.260402679,2.839355141,0.022888072,126277.787
511445686,Single-Unit Residential,Residential,147.9106382,48.96852501,498183.2383,7667491.757,5,1.302921295,3.020524678,0.008808841,117422.4313
511445687,Single-Unit Residential,Residential,157.7099409,54.1623825,498186.2139,7667513.231,5,3.763380051,2.911798441,0.023862669,158888.798
511445688,Single-Unit Residential,Residential,105.7427679,41.67463057,498219.3844,7667514.709,5,3.712709427,2.537341458,0.035110765,72379.44958
511445690,Multi-Unit Residential,Residential,160.1882562,52.08617146,498246.102,7667539.408,5,2.220939636,3.075446932,0.01386456,141308.1819
511445691,Multi-Unit Residential,Residential,175.5684213,54.08821541,498270.6876,7667551.522,5,2.712665558,3.245964393,0.01545076,158236.9698
511445692,Multi-Unit Residential,Residential,210.5622743,69.61688178,498291.5968,7667564.444,9,4.662845612,3.024586407,0.022144734,337398.9296
511445695,Garage,Commercial,31.24509759,23.28390037,498427.87,7667531.312,5,2.836832047,1.34191854,0.090792869,12623.13412
511445697,Multi-Unit Residential,Residential,317.2739344,87.273837,498368.0736,7667538.789,9,7.419120789,3.635384272,0.023383959,664740.6089
511445698,Single-Unit Residential,Residential,127.7102852,45.8533843,498327.8919,7667558.762,5,4.578550339,2.785187771,0.03585107,96408.24686
511445699,Garage,Residential,76.52162727,35.05559946,498326.847,7667571.936,5,7.500402451,2.182864605,0.098016766,43079.65277
511445700,Single-Unit Residential,Residential,207.9398436,58.69121703,498358.1188,7667570.1,5,5.84267807,3.542946527,0.028097925,202171.2264
511445702,Single-Unit Residential,Residential,185.7841724,54.82692799,498328.8998,7667608.544,5,8.130279541,3.388557033,0.04376196,164809.3087
511445703,Single-Unit Residential,Residential,121.7955784,44.44166721,498289.1347,7667603.183,5,1.83199501,2.740571767,0.015041556,87775.03856
511445704,Single-Unit Residential,Residential,97.38852934,39.48281251,498358.2468,7667611.142,5,2.669250488,2.466605674,0.027408264,61549.45964
511445705,Garage,Residential,53.51169083,29.66156873,498373.4544,7667613.711,5,3.620960236,1.804074872,0.067666713,26096.50503
511445706,Single-Unit Residential,Residential,124.0798177,47.09297752,498232.1021,7667581.543,5,1.382307053,2.634783872,0.011140467,104440.3818
511445708,Single-Unit Residential,Residential,102.7947478,41.6125485,498236.4153,7667610.364,5,1.050670624,2.47028244,0.010221054,72056.46343
511445709,Single-Unit Residential,Residential,113.1656697,42.93590512,498260.4374,7667602.99,5,2.087749481,2.635688462,0.018448612,79151.99537
511445710,Single-Unit Residential,Residential,127.3905721,45.45195809,498247.0019,7667638.389,5,3.379419327,2.802752124,0.026528018,93898.31362
511445711,Single-Unit Residential,Residential,123.4015354,45.32998761,498269.3316,7667634.208,5,5.072050095,2.722293606,0.041102002,93144.41107
511445712,Single-Unit Residential,Residential,93.77595943,42.15011402,498221.4482,7667644.654,9,3.817085266,2.224809152,0.040704305,74885.24607
511445713,Single-Unit Residential,Residential,102.7321237,40.86264919,498200.774,7667653.447,5,2.83370018,2.514083783,0.027583389,68230.65771
511445715,Single-Unit Residential,Residential,87.99365576,38.09532248,498180.7428,7667658.16,5,2.852695465,2.309828347,0.032419331,55285.97368
511445716,Single-Unit Residential,Residential,88.52962971,37.78512908,498091.8249,7667602.084,5,1.929141998,2.342975448,0.021790919,53946.43256
511445717,Single-Unit Residential,Residential,92.81457285,38.6201746,498053.9672,7667636.319,5,2.750732422,2.403266526,0.029636859,57602.68119
511445719,Single-Unit Residential,Residential,84.62515422,36.98816333,498073.4932,7667620.512,5,1.849662781,2.287898252,0.021857127,50604.40234
511445720,Garage,Residential,266.4219536,95.5128126,497645.9105,7667584.579,11,3.263422012,2.789384443,0.012249073,871334.4843
511445722,Single-Unit Residential,Residential,138.5035197,48.5006986,497654.3979,7667606.04,5,1.629861832,2.855701541,0.011767656,114089.055
511445723,Single-Unit Residential,Residential,160.5817267,52.54444942,497626.6977,7667605.567,5,3.451587677,3.056112082,0.021494274,145070.9774
511445724,Single-Unit Residential,Residential,97.10101786,39.47415564,497621.7417,7667627.075,5,1.236730576,2.459863075,0.012736536,61508.98314
511445725,Single-Unit Residential,Residential,149.3377012,52.03039945,497622.9238,7667646.539,7,1.550919533,2.870200936,0.010385318,140854.7445
511445727,Single-Unit Residential,Residential,114.1664257,45.37017766,497619.1823,7667669.301,7,4.296695709,2.516331908,0.03763537,93392.37925
511445728,Single-Unit Residential,Residential,120.2947025,44.17009672,497648.651,7667659.976,5,0.72894764,2.723442135,0.006059682,86175.7458
511445729,Single-Unit Residential,Residential,130.753539,46.676805,497556.4606,7667584.343,5,1.038819313,2.801252979,0.007944866,101695.8811
511445731,Single-Unit Residential,Residential,119.2124047,47.41358193,497553.3918,7667602.287,9,0.928167343,2.514309188,0.007785829,106587.9962
511445733,Multi-Unit Residential,Residential,275.1799979,68.24004799,497554.8812,7667635.184,5,1.295572281,4.032529372,0.00470809,317773.7147
511445735,Multi-Unit Residential,Residential,152.0270248,53.65949647,497548.9981,7667667.111,9,4.112194061,2.833180234,0.027049099,154504.0184
511445736,Multi-Unit Residential,Residential,121.8231613,44.57007079,497578.441,7667668.476,5,2.489093781,2.733295216,0.020432024,88538.05388
511445737,Garage,Residential,20.87456175,18.37905017,497574.741,7667676.647,5,1.895260811,1.135780226,0.090792843,6208.249892
511445738,Multi-Unit Residential,Residential,151.1757062,50.41195012,497528.4958,7667739.297,5,3.490715981,2.998806947,0.023090456,128115.1513
511445739,Multi-Unit Residential,Residential,273.1308625,74.48321711,497555.2356,7667705.749,9,0.082653046,3.667012155,0.000302613,413214.2403
511445740,Multi-Unit Residential,Residential,149.2106448,52.23486442,497568.6761,7667741.229,7,2.303588867,2.856533591,0.015438502,142521.8383
511445741,Multi-Unit Residential,Residential,187.1224915,67.32930639,497603.3294,7667744.239,11,3.407966614,2.779213118,0.018212491,305219.6019
511445742,Multi-Unit Residential,Residential,163.3741046,55.25374705,497595.2473,7667708.609,9,1.04891777,2.956796838,0.006420343,168688.3948
511445743,Single-Unit Residential,Residential,140.0215499,47.41154867,497622.0523,7667708.979,5,0.915978432,2.953321582,0.006541696,106574.2843
511445744,Multi-Unit Residential,Residential,448.4904354,108.1927758,497646.2304,7667725.128,5,4.419261932,4.145290034,0.009853637,1266469.659
511445745,Multi-Unit Residential,Residential,569.8105569,126.6991624,497549.2341,7667813.671,17,4.885260582,4.497350623,0.008573482,2033860.825
511445747,Garage,Residential,64.00125485,32.04149723,497517.0545,7667776.127,5,0.407535553,1.997448945,0.006367618,32895.64488
511445749,Multi-Unit Residential,Residential,291.2903038,75.07842583,497573.8338,7667783.9,9,0.07821846,3.879813682,0.000268524,423199.8202
511445750,Multi-Unit Residential,Residential,143.8015018,51.86248662,497608.477,7667783.76,5,2.054199219,2.772745989,0.014284964,139495.4388
511445751,Single-Unit Residential,Residential,430.4478958,83.13321629,497653.6554,7667788.098,5,1.718992233,5.177808762,0.003993497,574544.6024
511445752,Single-Unit Residential,Residential,142.4425426,48.38329411,497587.7532,7667823.011,5,1.60656929,2.944043915,0.011278718,113262.5409
511445756,Single-Unit Residential,Residential,213.8749057,62.35765467,497691.9548,7667821.389,9,5.045770645,3.42980997,0.023592158,242476.312
511445757,Single-Unit Residential,Residential,126.2367305,45.41708244,497715.527,7667829.88,5,4.697728157,2.779498896,0.037213639,93682.33266
511445758,Garage,Residential,96.84404514,39.58738487,497701.3639,7667965.097,5,4.276575089,2.44633601,0.044159402,62039.80726
511445759,Single-Unit Residential,Residential,151.3764971,50.59017251,497681.9238,7667788.803,5,2.556451797,2.992211523,0.016888036,129478.7449
511445760,Single-Unit Residential,Residential,146.4780368,49.48242623,497702.0388,7667790.018,5,2.93055439,2.960203207,0.020006784,121158.2405
511445761,Single-Unit Residential,Residential,116.0309399,43.31338229,497727.8959,7667791.326,5,3.499764442,2.678870451,0.030162338,81258.03124
511445762,Single-Unit Residential,Residential,106.1497554,41.37900276,497747.9421,7667792.933,5,4.139752388,2.565304824,0.03899917,70850.03347
511445763,Single-Unit Residential,Residential,141.8180265,48.59468336,497691.1399,7667753.738,5,3.918287277,2.918385648,0.027628979,114753.5871
511445764,Single-Unit Residential,Residential,143.2014887,48.87264741,497721.0792,7667755.83,5,4.061262131,2.930094772,0.028360474,116734.0614
511445765,Single-Unit Residential,Residential,134.9133095,47.43099758,497749.6717,7667758.381,5,4.434445381,2.844412228,0.03286885,106705.493
511450293,Industrial,Industrial,2597.379323,242.0490639,498317.9506,7667818.489,14,3.012742996,10.73079681,0.001159916,14181109.89
511450294,Industrial,Industrial,1351.391185,169.4584051,498333.8714,7667874.945,7,9.046766281,7.97476634,0.00669441,4866193.161
511450296,Industrial,Industrial,388.335792,87.68164913,498182.77,7667883.194,9,8.768732071,4.428928925,0.022580283,674102.796
511450297,Industrial,Industrial,388.9132168,89.71884387,498241.3494,7667836.97,9,9.9516325,4.334799693,0.025588311,722189.2269
511450298,Single-Unit Residential,Residential,116.986773,43.77304826,497742.1787,7667712.183,5,1.316455841,2.672575423,0.011253032,83872.65156
511450299,Multi-Unit Residential,Residential,161.1894753,50.88253878,497687.4353,7667711.28,5,1.573784828,3.167874071,0.009763571,131736.5594
511450301,Single-Unit Residential,Residential,117.2459289,43.89416564,497766.4385,7667714.677,5,1.637348175,2.671105083,0.013965075,84570.79136
511450303,Single-Unit Residential,Residential,143.3424944,47.9970001,498192.603,7667535.21,5,2.339523315,2.986488616,0.016321213,110571.266
511450305,Single-Unit Residential,Residential,205.6186172,64.98917728,498002.3004,7667668.429,11,4.01794529,3.163890139,0.019540766,274487.8449
511450306,Single-Unit Residential,Residential,97.74626252,39.76268322,498035.1484,7667649.553,5,2.339006424,2.458241109,0.023929369,62867.62441
511459416,Single-Unit Residential,Residential,106.760898,42.30101457,497889.4198,7668047.149,5,1.543794632,2.523837762,0.0144603,75692.41322
511459417,Single-Unit Residential,Commercial,98.78240491,43.64201532,497786.3598,7668101.638,5,1.149951935,2.263470286,0.011641263,83121.69529
511459418,Unknown,Unknown,168.8655579,64.28057261,497709.8937,7668191.785,5,2.750449181,2.627007679,0.016287804,265606.8128
511459419,Unknown,Unknown,84.90708772,32.81507685,497709.0665,7668214.415,20,2.331167221,2.58744138,0.027455508,35336.23522
511459420,Unknown,Unknown,175.2770386,55.20908959,497760.152,7668221.473,5,2.426105499,3.17478589,0.013841548,168279.7108
511459421,Unknown,Unknown,48.86954569,28.09865346,497762.429,7668160.469,5,1.043697357,1.739213082,0.021356805,22184.85143
511459422,Unknown,Unknown,49.09252287,28.2357948,497781.4682,7668168.416,5,1.767023087,1.738662688,0.035993732,22511.2728
511459432,Single-Unit Residential,Residential,61.50740057,32.04690855,499922.6227,7668703.186,5,6.935964584,1.919292791,0.112766342,32912.31442
511459452,Single-Unit Residential,Residential,31.46870537,22.51708801,499987.3493,7668380.466,5,4.504899979,1.397547736,0.143154919,11416.59714
511499561,Single-Unit Residential,Residential,88.97450653,37.96571746,498064.8889,7667719.854,5,4.602056503,2.343548667,0.051723316,54723.62196
511499562,Single-Unit Residential,Residential,104.9242568,41.17100195,498082.1888,7667706.991,5,6.037542343,2.548498988,0.057541912,69786.96456
511499563,Single-Unit Residential,Residential,142.2812532,48.80353983,498099.9379,7667695.018,5,6.512516022,2.915387976,0.04577213,116239.5635
511499564,Single-Unit Residential,Residential,90.04030291,38.22977414,498117.4374,7667683.632,5,3.83231926,2.355240253,0.042562265,55873.41246
511499565,Single-Unit Residential,Residential,90.4273963,38.30639335,498134.985,7667670.045,5,2.416957855,2.360634567,0.026728159,56210.02672
511499566,Single-Unit Residential,Residential,113.1834146,44.69233003,498146.4025,7667652.36,7,1.650873184,2.532501986,0.014585822,89268.65502
511499567,Single-Unit Residential,Residential,93.66763924,38.82089805,498123.7539,7667622.566,5,0.00069809,2.412814848,7.45E-06,58505.50513
511499568,Single-Unit Residential,Residential,88.36247283,37.74175275,498114.2274,7667642.836,5,0.098642349,2.341239248,0.001116338,53760.85853
511499569,Single-Unit Residential,Residential,103.7281963,40.77153207,498099.8659,7667656.562,5,0.156587601,2.544132905,0.001509595,67775.2446
511499570,Single-Unit Residential,Residential,97.04575695,39.43484905,498083.9716,7667667.578,5,0.300014496,2.460913616,0.003091475,61325.4224
511499572,Single-Unit Residential,Residential,122.9300726,44.40635571,498049.827,7667692.655,5,0.308513641,2.768299056,0.002509668,87565.97755
511499573,Single-Unit Residential,Residential,104.546046,41.03781539,498031.9047,7667704.06,5,0.190935135,2.547553884,0.001826326,69111.87897
511499574,Single-Unit Residential,Residential,114.312027,43.00075439,498007.3561,7667712.094,5,0.069677353,2.658372595,0.000609537,79511.18469
511499575,Single-Unit Residential,Residential,103.4104144,40.86948776,498047.4886,7667731.466,5,4.360378265,2.530259617,0.042165756,68264.91964
511499576,Single-Unit Residential,Residential,171.9629366,54.53411008,498028.8493,7667747.717,5,4.830265045,3.153309668,0.028088989,162182.7617
511499577,Single-Unit Residential,Residential,92.01138351,38.56971297,498005.0339,7667746.065,5,2.719083786,2.385586421,0.029551602,57377.18281
511499578,Single-Unit Residential,Residential,89.74955296,38.12721788,497983.7186,7667751.478,5,3.17947197,2.353949697,0.035426048,55424.95493
511499579,Multi-Unit Residential,Residential,157.4869944,59.9527372,497962.3599,7667763.882,7,5.847474098,2.626852447,0.037129886,215489.9637
511499580,Single-Unit Residential,Residential,92.38633314,38.69230365,497931.3544,7667765.571,5,4.744445801,2.387718601,0.051354412,57926.02963
511499581,Single-Unit Residential,Residential,123.400432,44.70363424,497923.0197,7667734.874,5,1.696845055,2.760411634,0.013750722,89336.40936
511499582,Single-Unit Residential,Residential,110.8829768,42.69237219,497943.4443,7667729.77,5,0.684399605,2.597254993,0.006172269,77812.76733
511499586,Single-Unit Residential,Residential,105.6446827,41.46744839,497973.8999,7667681.979,5,0.019589424,2.547653324,0.000185427,71305.32083
511499589,Single-Unit Residential,Residential,127.7228965,45.50855944,497916.0037,7667705.414,5,0.992274284,2.806568656,0.007768962,94249.54552
511499590,Single-Unit Residential,Residential,137.7928237,47.35405353,497881.47,7667707.319,5,1.398597717,2.909842208,0.010150004,106187.032
511499591,Single-Unit Residential,Residential,151.0442877,49.36667094,497858.9321,7667711.484,5,1.475053787,3.059640944,0.009765704,120309.9439
511499592,Single-Unit Residential,Residential,108.3792514,41.96280376,497834.3707,7667716.453,5,1.508113861,2.58274571,0.013915153,73891.33179
511499593,Single-Unit Residential,Residential,121.852433,44.589216,497808.7109,7667718.762,5,1.793857574,2.732778102,0.014721557,88652.19823
511499594,Multi-Unit Residential,Residential,523.0494179,117.0921611,497837.2324,7667828.281,17,4.793747902,4.466989189,0.009165,1605400.763
511499595,Single-Unit Residential,Residential,145.000196,58.34247415,497789.9119,7667839.966,11,0.938051224,2.485328196,0.00646931,198588.6975
511499596,Single-Unit Residential,Residential,124.6644544,45.77912213,497787.7604,7667799.695,5,2.360095978,2.723172672,0.018931587,95940.58914
511499597,Single-Unit Residential,Residential,115.2823302,43.08937261,497811.7669,7667795.913,5,1.358622551,2.675423736,0.011785176,80003.78096
511499599,Single-Unit Residential,Residential,134.2738744,47.34817754,497799.3375,7667761.578,5,0.957800865,2.835882634,0.007133189,106147.5078
511499600,Single-Unit Residential,Residential,137.3890283,47.7539219,497825.9372,7667755.806,5,2.274557114,2.877020836,0.016555595,108899.8131
511499601,Single-Unit Residential,Residential,109.6730053,42.05947197,497846.0243,7667751.579,5,2.497152328,2.607569713,0.02276907,74403.17154
511499602,Single-Unit Residential,Residential,111.8788798,42.6848389,497867.421,7667746.135,5,2.76438427,2.621044912,0.024708723,77771.58317
511499603,Multi-Unit Residential,Residential,198.8206503,61.33557611,497841.9297,7667791.96,9,0.748743057,3.241522505,0.003765922,230747.6818
511499604,Single-Unit Residential,Residential,147.9875128,49.25600573,497876.6758,7667780.798,5,0.998239517,3.00445622,0.006745431,119502.6603
511499605,Single-Unit Residential,Residential,124.4886586,44.69838945,497898.5524,7667774.751,5,3.071516037,2.785081524,0.024673059,89304.96929
511499606,Single-Unit Residential,Residential,515.98599,117.3684335,497888.9239,7667815.256,17,7.497714043,4.396292724,0.014530848,1616791.153
511499607,Single-Unit Residential,Residential,161.612604,53.6752472,497953.1748,7667807.752,5,2.935634613,3.010933575,0.018164639,154640.1135
511499608,Single-Unit Residential,Residential,161.8497401,54.19900318,497781.3485,7667884.435,7,4.320846558,2.986212487,0.026696654,159211.3033
511499609,Multi-Unit Residential,Residential,542.1362505,120.6118857,497792.0216,7667916.813,17,5.694322586,4.49488247,0.01050349,1754568.475
511499610,Single-Unit Residential,Residential,162.3487447,53.98522882,497835.405,7667915.132,7,6.0284729,3.007280848,0.037132858,157334.817
511499611,Single-Unit Residential,Residential,171.4414108,55.90856819,497862.9296,7667912.99,7,5.195011139,3.066460408,0.030301962,174757.2132
511499612,Single-Unit Residential,Residential,155.7541174,53.75377235,497893.3593,7667905.618,7,5.349504471,2.897547662,0.03434583,155319.8073
511499613,Multi-Unit Residential,Residential,528.3864783,108.0683632,497824.8846,7667882.698,5,5.253957748,4.889372454,0.009943399,1262105.681
511499614,Single-Unit Residential,Residential,164.5258772,54.94813811,497884.1586,7667864.915,7,5.475667953,2.99420295,0.0332815,165904.797
511499615,Single-Unit Residential,Residential,168.4879379,54.46333227,497915.4663,7667859.457,5,3.239500046,3.093603179,0.019226896,161552.1078
511499616,Single-Unit Residential,Residential,160.4378807,52.98430391,497924.892,7667897.08,5,4.200815201,3.028026582,0.026183437,148744.7682
511499617,Single-Unit Residential,Residential,163.0730383,56.56794478,497957.5131,7667846.002,9,5.752166748,2.882781741,0.035273561,181013.598
511499618,Multi-Unit Residential,Residential,389.9561125,90.00984118,497821.1638,7668001.226,7,2.908401489,4.332371964,0.007458279,729239.1669
511499619,Unknown,Residential,436.0242138,90.23865672,497897.2341,7667999.247,9,5.638897896,4.831900536,0.012932534,734814.7503
511499620,Commercial,Commercial,336.6536331,73.96353952,497929.4886,7667996.6,6,5.990812302,4.551616043,0.017795181,404625.3223
511499621,Unknown,Residential,200.9407006,64.15770347,497927.8983,7667942.169,9,3.924367905,3.13198088,0.01952998,264086.6392
511499623,Unknown,Unknown,162.6879649,57.13412977,497836.9223,7667963.792,9,1.964143753,2.847474278,0.012073073,186503.4417
511499624,Single-Unit Residential,Residential,150.8429784,53.32600417,497804.246,7667965.445,7,1.380291939,2.82869457,0.009150522,151641.1701
511499625,Single-Unit Residential,Residential,149.8543494,53.80421853,497773.8798,7667964.777,7,5.389341354,2.785178439,0.035963863,155757.5057
511511801,Unknown,Unknown,71.56879051,33.86521721,492766.9599,7663651.553,5,2.403144836,2.113342137,0.033578112,38838.4238
511511802,Unknown,Unknown,15.52123033,15.99589358,492789.3856,7663649.165,5,1.580030441,0.970325931,0.101798015,4092.847078
511513927,Unknown,Unknown,12.01076204,13.92747855,493345.9937,7663496.91,5,2.039773941,0.862378785,0.169828853,2701.577901
511513930,Unknown,Unknown,15.93912969,16.36596897,493611.8806,7663540.133,5,1.752088547,0.973919095,0.109923727,4383.541983
511513932,Unknown,Unknown,15.35807685,15.85410537,493629.4286,7663557.222,5,0.73922348,0.968712929,0.048132555,3984.971509
511513934,Unknown,Unknown,10.03385945,12.88305519,493621.5528,7663536.936,5,1.498477936,0.77884161,0.149342129,2138.240751
511513936,Unknown,Unknown,12.23956152,14.02500903,493673.8229,7663491.499,5,1.788045883,0.872695447,0.146087413,2758.731592
511513938,Unknown,Unknown,25.21603232,20.08720532,493804.5618,7663436.374,5,1.467226028,1.255328051,0.058186237,8105.103339
511513939,Unknown,Unknown,34.55731545,23.60215881,493815.1232,7663427.892,5,1.907110214,1.464159094,0.055186874,13147.86344
511513943,Unknown,Unknown,70.24583657,33.59612096,494293.7441,7663493.03,5,2.686143875,2.090891286,0.03823919,37919.91968
511513945,Unknown,Unknown,14.24129326,15.30673064,494306.0777,7663512.87,5,0.73166275,0.93039419,0.051376145,3586.305808
511513954,Unknown,Unknown,11.52177291,14.0119352,496127.6133,7661532.41,5,2.814060211,0.822282772,0.244238472,2751.02388
762047290,Unknown,Residential,513.1041525,104.1329313,497270.0906,7667842.274,5,1.957651138,4.927395648,0.003815309,1129182.87
762047291,Unknown,Residential,527.3903489,107.0947733,497256.0425,7667768.401,5,1.596227646,4.924519963,0.003026653,1228301.062
762047292,Multi-Unit Residential,Residential,504.3788624,102.042731,497140.7936,7667923.723,5,1.074846268,4.942820104,0.00213103,1062542.279
762047293,Multi-Unit Residential,Residential,524.81437,104.1914184,497142.5221,7667869.095,5,1.845010757,5.037021072,0.003515549,1131086.583
762047294,Unknown,Residential,1014.527513,164.253405,497158.8181,7668004.297,5,2.088617325,6.176599588,0.002058709,4431422.348
762047295,Unknown,Residential,518.895019,104.9518651,497254.0739,7668005.364,5,1.348089218,4.944123847,0.002598,1156033.668
762047296,Multi-Unit Residential,Residential,703.0168635,125.8903732,497249.4018,7667957.737,5,1.602525711,5.584357607,0.002279498,1995159.239
762047297,Multi-Unit Residential,Residential,297.0322799,70.36321201,497299.9978,7667960.228,5,0.920219421,4.221414449,0.003098045,348366.9683
762047298,Single-Unit Residential,Residential,273.7143217,68.69759728,497184.2996,7667956.915,5,0.69502449,3.984336172,0.002539233,324208.6839
762047299,Single-Unit Residential,Residential,261.9698492,65.31570844,497188.2061,7667923.482,5,1.516828537,4.010824585,0.005790088,278646.0719
762047300,Multi-Unit Residential,Residential,579.9876905,108.3535966,497258.4327,7667719.683,5,3.248378754,5.352731322,0.005600772,1272125.607
762047301,Unknown,Residential,590.2094317,109.4221889,497260.1546,7667689.656,5,2.569852829,5.393873378,0.004354137,1310135.44
762047303,Single-Unit Residential,Residential,384.72646,93.47627595,497397.1201,7667583.95,5,3.527450562,4.115765804,0.009168724,816778.3283
762047304,Single-Unit Residential,Residential,238.3117213,64.0811201,497220.6933,7668074.347,5,1.080659866,3.718906925,0.004534648,263142.0678
762047305,Single-Unit Residential,Residential,142.7308445,48.5478464,497252.8592,7668073.359,5,1.07815361,2.940003626,0.007553753,114422.0983
762047306,Single-Unit Residential,Residential,166.3192088,52.09067693,497283.731,7668072.677,5,0.950647354,3.192878624,0.0057158,141344.8547
762047307,Single-Unit Residential,Residential,138.1886763,47.80354385,497313.8745,7668073.735,5,0.706724167,2.890762173,0.005114197,109239.6452
762047308,Single-Unit Residential,Residential,210.4443664,60.19261769,497210.5784,7668031.92,5,1.276729584,3.49618233,0.006066827,218086.9565
762047309,Single-Unit Residential,Residential,233.8335118,63.99504618,497349.1494,7668024.838,5,2.253433228,3.653931449,0.009636913,262083.1321
762047310,Single-Unit Residential,Residential,155.4152684,50.34936237,497383.9176,7668011.356,5,3.028457642,3.086737569,0.01948623,127638.5685
762047311,Single-Unit Residential,Residential,180.8792635,55.01572795,497412.6913,7668010.266,5,2.725597382,3.287773701,0.015068601,166517.7719
762047315,Industrial,Industrial,1752.525411,182.2805406,498240.6542,7667949.506,5,4.660667419,9.614440495,0.002659401,6056488.876
823660372,Unknown,Residential,546.689822,94.68678265,497407.6339,7667398.9,5,1.080993652,5.773665624,0.001977344,848922.5694
